date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:47:30	471199/471199	---M--	200	added ('OK')	image/png	etag:%2279b248cd8f6ac9c5d9236d4bfa064792-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Figure7.7.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Figure7.7.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:31	599693/599693	---M--	200	added ('OK')	image/png	etag:%2291d374e999fd1ba042f8e777846e7ab4-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Table7.1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Table7.1.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:32	598218/598218	---M--	200	added ('OK')	image/png	etag:%22cc12ea0be06b86f68009b80c7b01dedb-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Table7.2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Table7.2.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:32	355948/355948	---M--	200	added ('OK')	image/png	etag:%22e1ad2ca7d3540386ee52acaa40ce1a8b-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Figure7.8a-b.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Figure7.8a-b.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:33	526313/526313	---M--	200	added ('OK')	image/png	etag:%22a4115d80956000d02b9b8e62f3b31431-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Figure7.9.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Figure7.9.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:33	333930/333930	---M--	200	added ('OK')	image/png	etag:%2288bc3535434146455313b5a9a9a666ad-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Table7.3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Table7.3.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:36	645473/645473	---M--	200	added ('OK')	image/png	etag:%22523e28bede5608952a7cfb985e750c49-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Figure7.10.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Figure7.10.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:36	418350/418350	---M--	200	added ('OK')	image/png	etag:%2267c9f42f954c67d1e0d5003391896d5a-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Figure7.11.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Figure7.11.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:37	403612/403612	---M--	200	added ('OK')	image/png	etag:%221496bdf70a7ad97cd09a535db2483a56-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Figure7.12.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Figure7.12.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:37	268107/268107	---M--	200	added ('OK')	image/png	etag:%222160c324e41aad93bb891729b7e94986-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Table7.4.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Table7.4.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:38	421148/421148	---M--	200	added ('OK')	image/png	etag:%22de40a84acc3f98249c463639915ce275-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Figure7.13.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Figure7.13.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:38	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2021	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2021.12c.delayed	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:38	162105/162105	---M--	200	added ('OK')	image/png	etag:%2273e2eeed3c856085d9c28ca0ea471a7f-ssl%22	https://worldhappiness.report/assets/images/2021/Ch7/Table7.5.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch7/Table7.5.png	(from https://worldhappiness.report/ed/2021/work-and-well-being-during-covid-19-impact-inequalities-resilience-and-the-future-of-work/)
09:47:39	352186/352186	---M--	200	added ('OK')	image/jpeg	etag:%229bd3afb770f174ea75ee14955c4f1731-ssl%22	https://worldhappiness.report/assets/images/2021/WHR21_Ch8_OPENER.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/WHR21_Ch8_OPENER.jpg	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:41	887468/887468	---M--	200	added ('OK')	image/png	etag:%229b3ba9f73fbc54a5e2ee0987f8dd94ea-ssl%22	https://worldhappiness.report/assets/images/2021/Ch8/Table8.1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch8/Table8.1.png	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:42	886676/886676	---M--	200	added ('OK')	image/png	etag:%22f953678fed4bee175f20f9861b9619cb-ssl%22	https://worldhappiness.report/assets/images/2021/Ch8/Table8.1cont.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch8/Table8.1cont.png	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:42	728232/728232	---M--	200	added ('OK')	image/png	etag:%22d6a3ea314b8d2bb5ea3c3c829643bfb2-ssl%22	https://worldhappiness.report/assets/images/2021/Ch8/Table8.1cont2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch8/Table8.1cont2.png	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:42	12152/12152	---M--	200	added ('OK')	image/png	etag:%22f7018f9a75ee813fe71423f50bb7c4f3-ssl%22	https://worldhappiness.report/assets/images/2021/Ch8/Figure8.1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch8/Figure8.1.png	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:44	588554/588554	---M--	200	added ('OK')	image/png	etag:%229d18b70b0f672a614f7413039581a5b3-ssl%22	https://worldhappiness.report/assets/images/2021/Ch8/Table8.2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch8/Table8.2.png	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:44	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2021	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2021.134.delayed	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:45	1160989/1160989	---M-Z	200	added ('OK')	application/javascript	etag:W/%2211b71d-5rrUYYZf7iU87WaawfBgSS+mhY8%22	https://cdn.jsdelivr.net/npm/mathjax@3/es5/tex-chtml.js	C:/My%20Web%20Sites/happysite/cdn.jsdelivr.net/npm/mathjax@3/es5/tex-chtml.js	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:45	587491/587491	---M--	200	added ('OK')	image/png	etag:%22e0b89509edd991a807efab54c0c5ab34-ssl%22	https://worldhappiness.report/assets/images/2021/Ch8/Table8.2cont2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch8/Table8.2cont2.png	(from https://worldhappiness.report/ed/2021/living-long-and-living-well-the-wellby-approach/)
09:47:46	442233/442233	---M--	200	added ('OK')	image/jpeg	etag:%2251ac292726e1a28442b65fd054181d51-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-01-lead.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-01-lead.jpg	(from https://worldhappiness.report/ed/2020/environments-for-happiness-an-overview/)
09:47:47	46888/46888	---M--	200	added ('OK')	image/png	etag:%2211e748fcb37a86745a1a8908482e4262-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-01-fig-1-1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-01-fig-1-1.png	(from https://worldhappiness.report/ed/2020/environments-for-happiness-an-overview/)
09:47:47	75765/75765	---M--	200	added ('OK')	image/png	etag:%22ad3d62ce06348a4bff6fb323923ca44c-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-01-fig-1-2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-01-fig-1-2.png	(from https://worldhappiness.report/ed/2020/environments-for-happiness-an-overview/)
09:47:48	11091/11091	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%226f7befc0a5881d043b790a985278414a-ssl-df%22	https://worldhappiness.report/ed/2020	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2020.139.delayed	(from https://worldhappiness.report/ed/2020/environments-for-happiness-an-overview/)
09:47:50	553395/553395	---M--	200	added ('OK')	image/jpeg	etag:%228870b8709e414a769c07c8906f72f36c-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-lead.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-lead.jpg	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:50	106124/106124	---M--	200	added ('OK')	image/png	etag:%2284ec27ec03a1c24ddee6ba76b1545e89-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-table-2-1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-table-2-1.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:51	220281/220281	---M--	200	added ('OK')	image/png	etag:%227d73ec6d35ff97ef086b6c70dbd5842d-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-techbox-1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-techbox-1.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:51	188599/188599	---M--	200	added ('OK')	image/png	etag:%2211da11d4f48f095fda471bcc6fa5e563-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-1-part2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-1-part2.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:52	175863/175863	---M--	200	added ('OK')	image/png	etag:%22c2af2cf982d6c271ffcd94400e6d45c9-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-1-part3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-1-part3.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:52	149159/149159	---M--	200	added ('OK')	image/png	etag:%229ee90d4b40a4c6cfe73ef22471cab02d-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-2.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:53	98089/98089	---M--	200	added ('OK')	image/png	etag:%229a71d97fd98ddeb1060f36854bfc711a-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-3.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:53	163858/163858	---M--	200	added ('OK')	image/png	etag:%22592f6ceb7f3da02e4ee6a390c1fe6390-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-4-part1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-4-part1.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:54	160037/160037	---M--	200	added ('OK')	image/png	etag:%22ff85ddc60cdef69bff2f8d20475c4b29-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-4-part2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-4-part2.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:56	152688/152688	---M--	200	added ('OK')	image/png	etag:%22eb962fd0c59871141ec128e396eb2867-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-4-part3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-4-part3.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:57	112298/112298	---M--	200	added ('OK')	image/png	etag:%2285659b37c07aca47adca193f0b5e0928-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-table-2-2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-table-2-2.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:58	115918/115918	---M--	200	added ('OK')	image/png	etag:%22f3417bfcb12488165201b9b22253860c-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-table-2-3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-table-2-3.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:59	109873/109873	---M--	200	added ('OK')	image/png	etag:%2206491e3521e96953e19000be843ecb57-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-table-2-4.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-table-2-4.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:47:59	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2020	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2020.148.delayed	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:48:00	110398/110398	---M--	200	added ('OK')	image/png	etag:%22a025abef00e057f3150eaaf14776d0fc-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-5.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-02-fig-2-5.png	(from https://worldhappiness.report/ed/2020/social-environments-for-world-happiness/)
09:48:01	623159/623159	---M--	200	added ('OK')	image/jpeg	etag:%22c0188b1a57d10f31db956a6d1810d4c9-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-lead.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-lead.jpg	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:01	234705/234705	---M--	200	added ('OK')	image/png	etag:%222c14e5761739543227849b8732a9c18e-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-1-part1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-1-part1.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:02	233549/233549	---M--	200	added ('OK')	image/png	etag:%22452c28aa38ef1a4f79d829616d267c6c-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-1-part2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-1-part2.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:03	165332/165332	---M--	200	added ('OK')	image/png	etag:%224f67f2d68ffecc67c4bbfc4eab4dad5d-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-1-part3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-1-part3.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:05	222320/222320	---M--	200	added ('OK')	image/png	etag:%227257a0fedb91ae20b8b589613e1d6202-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-2-part1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-2-part1.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:06	213691/213691	---M--	200	added ('OK')	image/png	etag:%229bb5d06a75d2b3a45d2e8c1bc0e18a1d-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-2-part2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-2-part2.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:07	142156/142156	---M--	200	added ('OK')	image/png	etag:%2298f64fd4cb82f7323a38cfb4094b0f52-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-2-part3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-2-part3.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:07	69345/69345	---M--	200	added ('OK')	image/png	etag:%220d4095ada1b0862898ec6c9f53175833-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-3.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:08	73969/73969	---M--	200	added ('OK')	image/png	etag:%228f4415d29196981d700b2b4814fc6cc9-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-4.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-4.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:09	74200/74200	---M--	200	added ('OK')	image/png	etag:%229f15a893e33a3664f9f0288451c401a9-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-5.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-5.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:09	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2020	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2020.154.delayed	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:09	74793/74793	---M--	200	added ('OK')	image/png	etag:%2232b60b999dd1046d99b5351bb2c31a89-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-6.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-03-fig-3-6.png	(from https://worldhappiness.report/ed/2020/cities-and-happiness-a-global-ranking-and-analysis/)
09:48:12	276117/276117	---M--	200	added ('OK')	image/jpeg	etag:%229f923edaeafa496c135c91f61102ebe2-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-lead.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-lead.jpg	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:14	91934/91934	---M--	200	added ('OK')	image/png	etag:%22095c292eb853b79269557b9e2cef4bf2-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-1.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:15	138095/138095	---M--	200	added ('OK')	image/png	etag:%222075bf29c85491d457214b96b3c03e1c-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-2.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:17	102156/102156	---M--	200	added ('OK')	image/png	etag:%22a47ff4b4acbeb96e507dd15e20879d22-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-table-4-1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-table-4-1.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:19	145376/145376	---M--	200	added ('OK')	image/png	etag:%220d96eece264055453e39857831ba049c-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-table-4-2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-table-4-2.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:20	116434/116434	---M--	200	added ('OK')	image/png	etag:%22796916e64e2ded2666424b0bcee34db6-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-3.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:21	78457/78457	---M--	200	added ('OK')	image/png	etag:%22c4ca25e6bc1f9f6efad19cb35905448b-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-4.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-4.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:23	67821/67821	---M--	200	added ('OK')	image/png	etag:%22c346333d991abb42921ad5633f5a521e-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-table-4-3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-table-4-3.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:24	57997/57997	---M--	200	added ('OK')	image/png	etag:%2288e02402ccc54f1ab959f13815005ead-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-5.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-5.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:25	81734/81734	---M--	200	added ('OK')	image/png	etag:%22c54d43ed728ce06e8d204d7e15e927dc-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-6.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-6.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:27	67350/67350	---M--	200	added ('OK')	image/png	etag:%226aa8f7ec51d377eb12f88372e248be1f-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-table-4-4.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-table-4-4.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:28	54885/54885	---M--	200	added ('OK')	image/png	etag:%225c20d05540a4094ce65cd1afb51b6d65-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-7.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-7.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:30	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2020	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2020.162.delayed	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:30	81851/81851	---M--	200	added ('OK')	image/png	etag:%22699d4ea00c7ea29160baa7096b61da76-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-8.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-04-fig-4-8.png	(from https://worldhappiness.report/ed/2020/urban-rural-happiness-differentials-across-the-world/)
09:48:31	207985/207985	---M--	200	added ('OK')	image/jpeg	etag:%22fc8e5d2549370cf73c4b2b821644f730-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-05-lead.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-05-lead.jpg	(from https://worldhappiness.report/ed/2020/how-environmental-quality-affects-our-happiness/)
09:48:32	146924/146924	---M--	200	added ('OK')	image/png	etag:%22e93d00f32e8f6e0f9adea170b9f84af8-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-05-fig-5-1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-05-fig-5-1.png	(from https://worldhappiness.report/ed/2020/how-environmental-quality-affects-our-happiness/)
09:48:33	87986/87986	---M--	200	added ('OK')	image/png	etag:%2285527e20a278f3e4c947a02c1ecea7ff-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-05-fig-5-2.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-05-fig-5-2.png	(from https://worldhappiness.report/ed/2020/how-environmental-quality-affects-our-happiness/)
09:48:34	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2020	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2020.167.delayed	(from https://worldhappiness.report/ed/2020/how-environmental-quality-affects-our-happiness/)
09:48:34	140162/140162	---M--	200	added ('OK')	image/png	etag:%2205e2b2a448be6fe203dd0fe48787445f-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-05-fig-5-3.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-05-fig-5-3.png	(from https://worldhappiness.report/ed/2020/how-environmental-quality-affects-our-happiness/)
09:48:36	330525/330525	---M--	200	added ('OK')	image/jpeg	etag:%220c251f8c768823febe5841699230ed63-ssl%22	https://worldhappiness.report/assets/images/2020/whr-2020-ch-06-lead.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2020/whr-2020-ch-06-lead.jpg	(from https://worldhappiness.report/ed/2020/sustainable-development-and-human-well-being/)
